"year","user_login","n_days","n_spp","n_obs"
"2018","d15lamhimchung",2,17,19
"2018","d16",1,1,1
"2018","d1618d96-832c-49f1-b225-c3d65fddbd7a",9,9,10
"2018","d162",1,1,2
"2018","d1770nr0b3rta",11,16,16
"2018","d18",1,1,1
"2018","d18laiyanman",1,19,19
"2018","d18leeminghonjason",1,15,21
"2018","d1c2w3__",5,29,46
"2018","d1iberate",1,1,1
"2018","d1rkp1tt",12,16,16
"2018","d1scoverjam",1,1,1
"2018","d20",1,2,2
"2018","d2018",1,0,1
"2018","d20lamtatyan",2,10,14
"2018","d21",2,1,2
"2018","d210410330",1,12,12
"2018","d210410345",1,14,23
"2018","d21nghotin",1,7,7
"2018","d22leungtszho",1,8,8
"2018","d23lihokit",1,19,32
"2018","d24ngkaiho",1,14,25
"2018","d26lukchunming",1,21,24
"2018","d2boats",1,1,1
"2018","d2clarke",2,2,2
"2018","d2rv7",1,1,1
"2018","d307k",5,4,5
"2018","d33tungchihin",1,1,1
"2018","d35585",2,4,4
"2018","d36yanchuking",1,1,2
"2018","d3itsyaboi",1,1,1
"2018","d3ll",1,1,1
"2018","d3nn1s11101",16,28,31
"2018","d3utscherd3utscher",25,54,56
"2018","d3wendelboe",1,1,1
"2018","d413",1,1,1
"2018","d41k4n",3,3,3
"2018","d4murray",1,1,1
"2018","d4n13l3",6,14,15
"2018","d4wn",1,1,1
"2018","d5151314",2,9,9
"2018","d704pem",4,4,5
"2018","d7p",13,17,17
"2018","d90mel",1,1,1
"2018","d9867",1,1,1
"2018","d99",118,397,447
"2018","d_al_deeds",1,1,1
"2018","d_b",141,1088,2789
"2018","d_bellino1",1,1,1
"2018","d_caves",1,2,2
"2018","d_cinquegrana",1,1,1
"2018","d_cissell",5,13,13
"2018","d_coulter",1,1,1
"2018","d_davi82",2,3,3
"2018","d_dreamer",6,7,7
"2018","d_h1",7,12,13
"2018","d_h1007",2,2,5
"2018","d_h_h_l_",7,61,88
"2018","d_holdie",27,35,41
"2018","d_hus_aves2018",47,138,161
"2018","d_johnson",2,2,2
"2018","d_jorg",1,1,1
"2018","d_kimpo",1,4,5
"2018","d_kluza",71,178,225
"2018","d_kurek",72,324,875
"2018","d_l_mc",1,1,1
"2018","d_lepik",4,7,7
"2018","d_matthews",2,3,3
"2018","d_mitch",1,1,1
"2018","d_moore",2,2,2
"2018","d_popovic",27,63,85
"2018","d_r_watson",1,1,1
"2018","d_rockroller",21,82,87
"2018","d_spino",1,1,1
"2018","d_syskine",20,71,90
"2018","d_v_k",4,3,4
"2018","d_will",1,1,1
"2018","da123",1,3,3
"2018","da1808",2,5,5
"2018","da2",3,3,3
"2018","da2021",2,18,22
"2018","da7",2,1,2
"2018","da99",1,1,1
"2018","da_birdman",5,6,7
"2018","da_blyaa",2,4,4
"2018","da_grunt",16,16,24
"2018","da_russianbear",1,1,1
"2018","daa5454",1,1,1
"2018","daaanaaaly_",19,22,25
"2018","daaavvii",1,5,7
"2018","daaawi",1,1,1
"2018","daal",5,15,16
"2018","daan1",3,5,5
"2018","daan10",1,0,1
"2018","daan2",1,0,1
"2018","daan4",1,1,1
"2018","daan5",1,2,2
"2018","daan6",1,1,1
"2018","daan8",1,1,1
"2018","daan9",1,1,1
"2018","daan_vb",2,2,2
"2018","daand3",1,0,1
"2018","daandegroot",1,0,1
"2018","daangunnink",1,2,2
"2018","daangyzels",16,94,108
"2018","daanhuigsloot",1,3,3
"2018","daani_bauer",1,1,1
"2018","daanilo",1,1,1
"2018","daanktreezxviii",1,1,1
"2018","daankunz",1,1,1
"2018","daanmara",30,69,76
"2018","daanpieren",1,1,1
"2018","daanvandewalle",1,2,2
"2018","daarbach",5,13,17
"2018","daarick",3,2,3
"2018","daasbio",1,1,1
"2018","daashuur",1,1,2
"2018","daat",2,1,2
"2018","daaustin1",1,1,1
"2018","daaxt",2,3,3
"2018","dab079",2,10,17
"2018","dab1024",1,1,1
"2018","daba",2,2,2
"2018","dabad",2,46,57
"2018","dabagus",1,1,1
"2018","dabaker65",1,1,1
"2018","dabals",1,0,2
"2018","dabananaman1",1,3,7
"2018","dabats",1,1,1
"2018","dabau",2,2,2
"2018","dabcat34",1,37,53
"2018","dabeka",1,0,1
"2018","dabele85",7,7,9
"2018","dabelfus",1,1,1
"2018","dabern",1,1,1
"2018","dabestfamilymom",2,3,3
"2018","dabi",1,1,1
"2018","dabird",1,0,1
"2018","dabitleon",1,1,1
"2018","dabm56",2,2,2
"2018","dabmaster32",1,1,1
"2018","dabney",1,1,1
"2018","dabneyt",1,3,4
"2018","dabo97",1,1,1
"2018","dabossderp",2,2,2
"2018","dabottle",1,1,1
"2018","dabriola",1,1,1
"2018","dabritzfamily",2,2,2
"2018","dabrock",5,8,8
"2018","dabrownrph",1,1,1
"2018","dabt",8,9,9
"2018","dabucci",75,115,134
"2018","dabuna",1,1,1
"2018","daburgerjam",1,1,1
"2018","dac0016",4,6,7
"2018","dacamar",1,2,2
"2018","dacampbell",7,8,9
"2018","dacampos",1,3,3
"2018","dacapo3x",6,7,7
"2018","dacca",2,2,2
"2018","dacdac",2,2,2
"2018","dacen2021",1,1,1
"2018","dacerealjam",1,1,3
"2018","dachimirvelashvili",1,0,3
"2018","dachon760613",1,1,1
"2018","dachshund51",3,2,3
"2018","dacia2",1,1,2
"2018","dacia33",1,1,1
"2018","daciacampbell",8,10,12
"2018","daciana",1,1,1
"2018","dacianmihai",2,4,5
"2018","daciathom",1,16,16
"2018","daciogutierreztortellier",2,2,2
"2018","dackboatner",1,1,1
"2018","dackerly",55,135,173
"2018","daco",2,1,3
"2018","dacoast",1,1,1
"2018","dacoda",7,8,8
"2018","dacodington",30,61,83
"2018","dacolby",2,2,2
"2018","dacoman",4,8,8
"2018","daconwell",3,5,5
"2018","dacostac",3,2,3
"2018","dacriswell",1,0,1
"2018","dacruz",4,4,5
"2018","dacshund",1,5,5
"2018","dacurrie",6,11,11
"2018","daczison",29,36,41
"2018","dad-josie",3,18,19
"2018","dada-wa",1,1,1
"2018","dada2",1,1,1
"2018","dada62mari",1,2,2
"2018","dadaaaaaaa",1,1,1
"2018","dadabubu",2,1,2
"2018","dadabug",2,3,4
"2018","dadada",1,1,1
"2018","dadadada",7,25,26
"2018","dadadesai",15,16,17
"2018","dadainwoods",5,13,14
"2018","dadair3",1,1,1
"2018","dadaisis",3,3,3
"2018","dadaism",2,2,2
"2018","dadalou",1,3,3
"2018","dadama4",5,5,5
"2018","dadamoli",1,1,1
"2018","dadarolli",2,2,2
"2018","dadbellaseb",1,1,1
"2018","dadbike",3,1,4
"2018","daddad",1,1,1
"2018","daddie",1,0,1
"2018","daddude",1,1,1
"2018","daddybugfinder2202",2,4,12
"2018","daddygoose",28,68,69
"2018","daddysdiner",1,1,1
"2018","daddywilde",1,1,1
"2018","daddzilla89",1,0,1
"2018","dadegroot",5,5,5
"2018","dadelaideo",17,22,23
"2018","dadelberg",1,6,7
"2018","dademattson",1,0,1
"2018","dademattson1",1,1,1
"2018","dadeniji",1,4,4
"2018","dadenostema",1,1,1
"2018","dadg11",1,1,2
"2018","dadichou",11,15,18
"2018","dadieedex",1,1,1
"2018","dadio",1,1,1
"2018","dadler",1,27,32
"2018","dado",3,4,4
"2018","dadobuns",1,1,1
"2018","dadomolo",2,4,5
"2018","dadopeduck",7,7,9
"2018","dadrummond",9,12,13
"2018","dadscience",3,3,3
"2018","dadspence",1,2,4
"2018","dadu",2,4,4
"2018","dadude",3,3,3
"2018","dadunkel",20,40,45
"2018","dady",1,0,1
"2018","dadyfun",1,1,2
"2018","dadys",3,6,6
"2018","daebaktkdjen",1,1,1
"2018","daebongsebastianahn",1,2,2
"2018","daedalos70",2,2,3
"2018","daedalus225",3,3,3
"2018","daedelus",3,3,3
"2018","daedobaggins",11,20,21
"2018","daeha",7,6,7
"2018","daeharry",1,1,1
"2018","daehoidar18",1,1,1
"2018","daehttub1",1,2,3
"2018","daehyunkwoun",3,4,5
"2018","daejonmcreynolds",1,2,2
"2018","daelenerodr",3,3,3
"2018","daellusknights",4,4,4
"2018","daelman",3,3,4
"2018","daeltaekema",1,1,1
"2018","daemmer",2,2,2
"2018","daemon1236",2,3,3
"2018","daena",1,0,12
"2018","daendelsh",2,2,3
"2018","daerae4",1,1,1
"2018","daeris",1,1,1
"2018","daeskimofo",1,1,1
"2018","daetiannanton",1,1,2
"2018","daeunchoe",1,2,20
"2018","daeydiaz",1,2,2
"2018","daf1171",2,2,3
"2018","daf121",1,0,1
"2018","daf_hdz",1,1,1
"2018","dafcik",1,1,1
"2018","dafenodu",1,2,3
"2018","daffe",1,1,1
"2018","daffidils",1,3,3
"2018","daffodil59",1,1,1
"2018","daffodil87",1,1,1
"2018","daffodilcottage",1,1,1
"2018","daffodildread",1,1,1
"2018","daffree",1,1,1
"2018","dafgreco",1,3,3
"2018","dafh1",8,46,50
"2018","dafina",1,1,1
"2018","daflies",2,1,3
"2018","daflo",1,1,2
"2018","dafne2",2,5,8
"2018","dafne3",2,2,7
"2018","dafne6",1,1,1
"2018","dafne_salazar",7,10,11
"2018","dafnee",1,1,1
"2018","dafnefontana",1,1,1
"2018","dafnemoreno",2,18,19
"2018","dafnesanchez",1,3,8
"2018","dafnevittoria",1,1,1
"2018","dafny",7,11,11
"2018","daforce",3,3,3
"2018","daford",1,1,1
"2018","dafpsy",1,1,1
"2018","dafters",2,1,2
"2018","daftpixel",2,19,22
"2018","dafune",1,1,1
"2018","dafutter",1,1,1
"2018","dafydd93",25,73,120
"2018","dag90",1,1,1
"2018","dagaca0715",1,1,1
"2018","dagamaa738",2,18,28
"2018","dagamb",12,13,13
"2018","dagasd",5,9,10
"2018","dagbateway",6,7,9
"2018","dagendresen",53,265,344
"2018","daggersmom",7,6,10
"2018","daginola",1,1,1
"2018","dagmar",27,217,338
"2018","dagmar5",1,0,1
"2018","dagmarcushing",2,4,10
"2018","dagmaritza",1,0,1
"2018","dagmarnagel",1,1,1
"2018","dagnaaid000",2,0,2
"2018","dagnele",1,1,1
"2018","dagny",7,13,13
"2018","dagny1",1,1,1
"2018","dagny94",1,2,2
"2018","dagnywarmerdam",4,1,5
"2018","dago1983",1,1,1
"2018","dago2",1,2,2
"2018","dagoberto",1,0,2
"2018","dagorider88",1,1,1
"2018","dagrami",2,5,6
"2018","dagreen",3,3,3
"2018","dagregor",1,1,1
"2018","dagreulecke",4,4,4
"2018","dagros",5,6,6
"2018","daguilar",1,1,1
"2018","dagus",1,1,1
"2018","dah046",6,8,12
"2018","dah2",3,3,3
"2018","dah377",1,2,2
"2018","dahepstarnator",1,1,2
"2018","dahey0922",2,2,2
"2018","dahhtoo",2,1,4
"2018","dahi8331",1,1,1
"2018","dahiana",2,2,2
"2018","dahiana1",1,1,1
"2018","dahianagb",1,1,1
"2018","dahianyz",2,19,20
"2018","dahid",1,2,2
"2018","dahigdon48",1,0,1
"2018","dahills25",2,3,3
"2018","dahius",2,3,3
"2018","dahjaprice",5,16,18
"2018","dahlia0315",11,35,38
"2018","dahlia79",4,4,4
"2018","dahlia_variabilis",4,5,6
"2018","dahlia_yasikov",1,0,1
"2018","dahliajen",7,39,40
"2018","dahliamelnick",1,4,4
"2018","dahliaqueen",1,2,2
"2018","dahliarolfe",1,1,1
"2018","dahlias",1,1,1
"2018","dahliaw",3,3,3
"2018","dahlin1napls",1,4,21
"2018","dahlindan",1,0,1
"2018","daholt",1,1,1
"2018","dahooch",1,0,1
"2018","dahu1960",1,1,1
"2018","dahuismahasan",1,1,1
"2018","dahularthropode",3,6,6
"2018","dahveedgr",2,1,2
"2018","dai1",2,13,14
"2018","dai3",1,1,1
"2018","daiana2",2,4,4
"2018","daiana6",2,7,7
"2018","daianarodigari",1,0,1
"2018","daianat",1,1,1
"2018","daiane4",2,2,2
"2018","daianearruda",1,1,1
"2018","daiannehfig",3,3,3
"2018","daicer",24,64,89
"2018","daiches",1,1,1
"2018","daida",1,1,1
"2018","daie",1,1,1
"2018","daiello70",1,1,1
"2018","daigleremi",2,2,2
"2018","daihuku",1,2,2
"2018","daikhcc",1,1,1
"2018","daiki0123",1,7,12
"2018","daiki301",2,10,10
"2018","daiko",19,27,27
"2018","dail01",1,1,1
"2018","daila20",9,11,13
"2018","daileyarnold",1,12,12
"2018","dailin",2,11,11
"2018","dailyentomologist",13,73,91
"2018","dailyslenes",1,1,1
"2018","daimen11",2,2,2
"2018","daimen_such123",1,4,4
"2018","daimixer",1,1,1
"2018","daimon_olsen",1,42,45
"2018","daimonikus",1,1,1
"2018","daimyont",1,15,23
"2018","dain_iron-foot",2,2,2
"2018","daina2",3,4,4
"2018","dainamara",1,1,1
"2018","daineris",7,19,23
"2018","dainis",2,2,2
"2018","dainius3",1,1,1
"2018","dainmeyer",1,1,1
"2018","dainontaylor",1,1,1
"2018","dainshirmer",1,1,1
"2018","daintreewild",24,37,42
"2018","dainty22",2,4,4
"2018","daintyblue",1,1,1
"2018","daintydiizzle",1,3,3
"2018","daiquanawashington",3,6,8
"2018","daira3",2,2,2
"2018","dairyfarmers",3,5,5
"2018","dairywhip",2,2,2
"2018","daiseyp",10,10,10
"2018","daisieh",3,16,16
"2018","daisja50",4,5,5
"2018","daisonoliveira",1,0,1
"2018","daistrik",22,32,34
"2018","daisy-1",1,1,1
"2018","daisy-creek-hiking-area",1,1,1
"2018","daisy11",3,1,4
"2018","daisy14",16,31,31
"2018","daisy1984",1,1,1
"2018","daisy2374",2,2,3
"2018","daisy24",1,1,1
"2018","daisy25",2,7,7
"2018","daisy2604",20,35,38
"2018","daisy27",1,1,1
"2018","daisy29",2,2,2
"2018","daisy321",1,1,1
"2018","daisy35",1,1,1
"2018","daisy37",3,4,4
"2018","daisy42",2,3,3
"2018","daisy43",1,13,14
"2018","daisy567",2,3,3
"2018","daisy8",44,73,80
"2018","daisy_am",1,1,1
"2018","daisy_dolores_2ps",4,24,30
"2018","daisy_fang",1,3,3
"2018","daisy_kan",1,1,1
"2018","daisy_mae",4,5,5
"2018","daisy_truong",2,3,4
"2018","daisy_yang",3,5,5
"2018","daisyangelesmorales",1,1,1
"2018","daisybabe",12,22,22
"2018","daisybradford",3,3,3
"2018","daisycat",1,1,1
"2018","daisyconner",1,1,1
"2018","daisycox03",1,1,1
"2018","daisydabz",3,6,17
"2018","daisydrums",2,18,22
"2018","daisyeichen",2,3,4
"2018","daisyg",3,1,6
"2018","daisygirl",14,15,20
"2018","daisygonzalez",1,21,25
"2018","daisygrl",12,14,14
"2018","daisyh",20,39,57
"2018","daisyhathaway",2,9,9
"2018","daisyhaus",7,14,15
"2018","daisyjones",1,1,1
"2018","daisykatelyn",1,7,8
"2018","daisykoziel",2,1,2
"2018","daisyla",1,9,9
"2018","daisyleann",1,1,1
"2018","daisylee1231",2,1,2
"2018","daisylu253",2,5,5
"2018","daisymama",1,1,1
"2018","daisymariejames",7,20,21
"2018","daisymay",3,5,6
"2018","daisymay2",1,1,1
"2018","daisynavarro",1,4,14
"2018","daisynoe",1,0,1
"2018","daisyosoriostudent",2,0,2
"2018","daisyramirez",3,9,9
"2018","daisyscience",5,5,5
"2018","daisysl_",1,1,1
"2018","daisysmom",3,8,9
"2018","daisystock",1,1,1
"2018","daisystoiredamy",1,1,1
"2018","daisytabs",1,0,1
"2018","daisytorr",6,10,12
"2018","daisyyyw",1,5,5
"2018","daisyzhou",3,6,6
"2018","daithiomorchu",5,13,14
"2018","daityan",1,1,1
"2018","daiva",5,6,6
"2018","daivale",1,1,1
"2018","daiz",1,1,1
"2018","daizelitha",1,3,3
"2018","daizo34",2,3,3
"2018","daizyparker",4,4,4
"2018","daj052971",1,1,1
"2018","dajafer",23,31,36
"2018","dajaxon",1,1,1
"2018","daje44",22,52,54
"2018","dajeaner",1,1,1
"2018","daji",2,16,18
"2018","dajia2",5,10,10
"2018","dajohermans",2,2,2
"2018","dajuan",1,1,1
"2018","dajugu",1,1,1
"2018","dajuroka",1,1,1
"2018","dakar07",14,16,18
"2018","dakeeton89",10,19,19
"2018","dakhlarovers",15,30,33
"2018","dakiel",5,19,19
"2018","dakinimarifer88",17,25,26
"2018","dakinis",11,16,17
"2018","dakke50",4,3,4
"2018","dakleinke",3,3,3
"2018","dakodak",1,0,2
"2018","dakota1",1,0,1
"2018","dakota24",1,1,1
"2018","dakota27",1,1,1
"2018","dakota28",3,3,3
"2018","dakota32",1,1,1
"2018","dakota33",1,1,1
"2018","dakota34",1,0,1
"2018","dakota37",4,6,6
"2018","dakota40",1,1,1
"2018","dakota41",1,1,1
"2018","dakota68",3,3,3
"2018","dakota_brown",15,21,24
"2018","dakota_galyean",1,3,4
"2018","dakota_sch123",1,1,1
"2018","dakotaaltman",5,5,5
"2018","dakotabass",4,27,27
"2018","dakotabirder",11,21,21
"2018","dakotacage",14,16,18
"2018","dakotaeve",2,22,27
"2018","dakotag423",1,1,1
"2018","dakotagenduso",1,0,1
"2018","dakotagilbert",4,8,8
"2018","dakotaharris",4,4,4
"2018","dakotahhenn",40,97,119
"2018","dakotahughes",1,1,1
"2018","dakotahunter",11,13,13
"2018","dakotaibiza",1,0,1
"2018","dakotallc",1,2,2
"2018","dakotaloe",5,12,12
"2018","dakotam",1,1,1
"2018","dakotamaria",2,2,2
"2018","dakotamorgan",1,1,1
"2018","dakotap",1,1,1
"2018","dakotapopp",1,1,1
"2018","dakotarfry",1,1,1
"2018","dakotaross",3,11,13
"2018","dakotasiouxbaker",3,9,9
"2018","dakotethegoat",9,53,55
"2018","daksina",2,3,3
"2018","daktarijoy",2,5,5
"2018","dakteam",2,2,2
"2018","dakunaito",2,2,2
"2018","dakyle",5,7,8
"2018","dal",1,3,3
"2018","dal78539",4,4,5
"2018","dalai",6,7,7
"2018","dalaine",1,1,1
"2018","dalal6napls",1,1,3
"2018","dalan14",1,1,1
"2018","dalara",2,3,4
"2018","dalba2020",1,4,4
"2018","dalbanese",19,27,29
"2018","daldacus",1,0,1
"2018","daldridge44",2,10,10
"2018","dale",2,2,2
"2018","dale09",7,7,8
"2018","dale12",14,24,27
"2018","dale13",54,103,128
"2018","dale15",3,3,3
"2018","dale1whale",1,1,2
"2018","dale22",4,5,5
"2018","dale27",1,1,1
"2018","dale28",1,1,1
"2018","dale33",2,2,2
"2018","dale36",2,2,2
"2018","dale37",5,4,6
"2018","dale39",5,12,12
"2018","dale44",1,0,2
"2018","dale45",1,2,3
"2018","dale46",3,3,3
"2018","dale47",5,5,5
"2018","dale49",1,1,1
"2018","dale52",1,1,1
"2018","dale59",1,1,1
"2018","dale72",2,1,2
"2018","dale90",1,2,2
"2018","dale90228",1,5,10
"2018","dale_denham_logsdon",17,38,41
"2018","dale_merchant",5,59,83
"2018","daleasabrina",5,5,5
"2018","daleb",2,3,3
"2018","dalebacon",1,1,1
"2018","dalebassi",3,3,4
"2018","dalebernard",1,1,1
"2018","dalebhagirati",1,1,1
"2018","dalebottrell",2,2,2
"2018","dalebunn",1,1,1
"2018","dalecampbell",5,8,10
"2018","daleclong",1,1,1
"2018","dalecooper",1,1,1
"2018","dalecooper1",1,1,1
"2018","daledanley",42,83,86
"2018","daledover",17,50,53
"2018","daleeads",1,6,6
"2018","daleeads2",6,16,18
"2018","dalefisher",1,1,1
"2018","dalegomo",1,2,3
"2018","dalehaywood",2,2,2
"2018","daleheinert",19,23,24
"2018","dalehorseshoe",1,1,1
"2018","dalejensen",1,1,1
"2018","dalekaywork",3,3,3
"2018","dalelehman1",1,2,2
"2018","dalemann42",3,3,3
"2018","dalemant",6,11,11
"2018","dalemartin",1,0,1
"2018","dalemurphy",1,1,1
"2018","dalena",1,0,1
"2018","dalenethuynsma",1,1,1
"2018","dalenmason",1,1,1
"2018","dalepike52",1,1,1
"2018","daleroux",6,10,10
"2018","dales2ale",1,1,1
"2018","daleschoentrup",1,5,6
"2018","dalesha",1,1,1
"2018","daleski42",2,2,2
"2018","dalesybo",3,4,4
"2018","dalet5",2,1,2
"2018","daleuth",1,1,1
"2018","dalevi",1,0,3
"2018","dalewilson",2,3,34
"2018","dalewis",1,0,1
"2018","dalex",1,2,3
"2018","dalex02",9,40,40
"2018","daley626",4,4,4
"2018","daleyt2",1,1,1
"2018","dalgalatl",6,7,7
"2018","dalhoumi",2,2,2
"2018","dali4",5,6,6
"2018","dali53",1,1,1
"2018","dali626",1,0,2
"2018","dali7272",1,0,1
"2018","dali79",1,1,1
"2018","dalia14",1,4,5
"2018","dalia7",1,1,1
"2018","dalia9",1,3,3
"2018","daliabug",1,1,2
"2018","daliacg",1,6,8
"2018","daliachongo",1,1,1
"2018","daliae2011",2,2,2
"2018","daliaf",1,1,1
"2018","daliag",28,96,102
"2018","daliah",16,75,77
"2018","daliana",1,1,1
"2018","daliasherif",1,2,2
"2018","daliasweidan",1,1,1
"2018","daliavaldez",18,32,37
"2018","daliborjaro",1,1,1
"2018","daliborkocian",1,1,1
"2018","dalibortasovac",1,1,1
"2018","dalicat1",1,1,1
"2018","dalien",109,900,1681
"2018","daliguana",3,18,19
"2018","dalii",1,0,1
"2018","dalila3",1,0,1
"2018","dalila4",2,0,2
"2018","dalila5",1,1,1
"2018","dalilacallejasdguez",2,2,2
"2018","dalilacamelo",2,2,2
"2018","dalilacurcio",1,1,1
"2018","dalilagh",1,1,1
"2018","dalilap",2,6,6
"2018","dalilasequeira",2,2,2
"2018","dalilgiorgi",2,3,4
"2018","daliliux",2,2,4
"2018","dalincman",11,22,26
"2018","dalip",3,6,6
"2018","dalis2",1,1,1
"2018","dalisay",1,0,1
"2018","dalisaydavid",12,13,14
"2018","dalita",2,4,5
"2018","dalitlan",1,1,4
"2018","dalizwoods",2,3,3
"2018","daljit",2,1,3
"2018","dalko",18,33,33
"2018","dalkvist",4,6,6
"2018","dallas1",2,1,2
"2018","dallas10",1,1,1
"2018","dallas11",3,21,24
"2018","dallas12",2,2,2
"2018","dallas27",4,15,15
"2018","dallas_mercurio",1,1,1
"2018","dallasa",2,4,13
"2018","dallasarboretumcg",2,3,3
"2018","dallasbiologist",5,73,78
"2018","dallascat",1,1,1
"2018","dallaschilds",1,0,1
"2018","dallasclell",1,4,4
"2018","dallasgreene",7,10,10
"2018","dallasgreg",1,1,1
"2018","dallashuggins",88,184,221
"2018","dallasjohn756",2,4,4
"2018","dallaslama",1,4,6
"2018","dallaslevey",134,403,459
"2018","dallasmantysaari",3,3,3
"2018","dallasmckay",6,7,7
"2018","dallasremy",1,2,2
"2018","dallasrua",11,17,18
"2018","dallastaylor",1,1,1
"2018","dallasvann",1,1,1
"2018","dallaswfischer",13,16,17
"2018","dallaswright",1,2,3
"2018","dallen_r",1,1,1
"2018","dallenstein",71,435,489
"2018","dallenvinson",2,2,2
"2018","dallie",1,1,1
"2018","dallin",4,5,5
"2018","dallin2",30,27,46
"2018","dallinung",1,1,1
"2018","dallison",2,3,3
"2018","dallon",7,7,9
"2018","dallonpenney",1,1,1
"2018","dallonweekes",3,3,3
"2018","dalloz",2,1,2
"2018","dallysong1",1,1,1
"2018","dalmagio",3,2,3
"2018","dalmass",6,8,8
"2018","dalmeer",1,1,1
"2018","dalmiopeggionumero999",1,1,1
"2018","dalmy",1,0,1
"2018","dalnamein",28,55,59
"2018","dalnzl",23,56,124
"2018","daloranday",2,2,2
"2018","dalpogetti",2,3,3
"2018","dalrain",3,9,9
"2018","dals38",1,1,1
"2018","dalsou",3,3,3
"2018","daltenvanpelt",1,1,1
"2018","dalthviz",3,5,5
"2018","dalton14",1,1,1
"2018","dalton15",1,0,1
"2018","dalton16",1,3,3
"2018","dalton19",2,2,2
"2018","dalton20",1,1,1
"2018","dalton21",1,1,1
"2018","dalton23",1,1,1
"2018","dalton26",1,9,9
"2018","dalton76nc",1,1,1
"2018","daltonbayfield",19,27,28
"2018","daltonbenson",1,1,1
"2018","daltonchase",1,23,24
"2018","daltondeadman",1,1,1
"2018","daltonflyer",2,1,2
"2018","daltongriggs",31,19,104
"2018","daltonh69",11,67,72
"2018","daltonheisner",1,2,2
"2018","daltonho",3,6,6
"2018","daltonhope",9,27,28
"2018","daltonhornberger",5,22,22
"2018","daltonjay23",1,5,5
"2018","daltonjw",3,5,5
"2018","daltonousley",1,8,8
"2018","daltonprater",4,34,34
"2018","daltonridgdill",15,23,23
"2018","daltonroush",1,1,1
"2018","daltonrydalch",2,2,2
"2018","daltonsanders",9,13,16
"2018","daltonweeks",2,2,2
"2018","dalty",1,0,1
"2018","dalva010",6,16,22
"2018","daly13napls",1,9,9
"2018","dalya",1,0,1
"2018","dalygrind",3,3,3
"2018","dalyn2",2,8,20
"2018","dalytimdaly",11,39,53
"2018","dam823",1,1,1
"2018","dama",26,35,44
"2018","damac",1,1,1
"2018","damachen",2,5,5
"2018","damage_report",21,22,23
"2018","damagee",6,14,14
"2018","daman2",2,1,2
"2018","damani1998",1,1,1
"2018","damanpg",5,5,6
"2018","damari1",1,0,2
"2018","damaris14",1,1,1
"2018","damarisb",111,366,553
"2018","damariscrews",23,37,39
"2018","damarisg1530",5,8,9
"2018","damarisgomez",9,7,9
"2018","damarishernandez",2,11,12
"2018","damarisjacksonhdz",1,0,1
"2018","damarismen",6,24,27
"2018","damart95",54,85,124
"2018","damarymora",2,2,2
"2018","damarystx",2,1,2
"2018","damaso61",2,2,2
"2018","damayav",10,18,19
"2018","damberhines",1,1,2
"2018","damcombgd",3,2,3
"2018","damcombsd",6,8,10
"2018","damdam",5,5,5
"2018","damdam21",1,1,1
"2018","damdiazru",1,5,6
"2018","damedee",10,10,10
"2018","damedolla00",1,2,2
"2018","damen1napls",1,0,3
"2018","dameon_frutis",1,18,22
"2018","damerc",1,1,1
"2018","damhan_alla",1,2,2
"2018","damhbard",1,1,1
"2018","damhcailin",12,12,12
"2018","dami1",5,14,17
"2018","dami203",1,1,1
"2018","damiafatihah",1,3,6
"2018","damiagorgon",1,24,28
"2018","damian0196",1,1,1
"2018","damian0624",1,1,1
"2018","damian10",2,2,2
"2018","damian1147",1,2,2
"2018","damian26",2,4,4
"2018","damian27",1,1,1
"2018","damian28",2,2,2
"2018","damian3",1,1,1
"2018","damian32",2,28,28
"2018","damian33",1,0,1
"2018","damian34",1,1,2
"2018","damian35",2,2,2
"2018","damian36",4,4,4
"2018","damian39",1,3,12
"2018","damian40",1,2,2
"2018","damian44",1,1,1
"2018","damian48",1,1,1
"2018","damian49",1,1,1
"2018","damian5",3,5,5
"2018","damian612",1,3,3
"2018","damian67",1,1,1
"2018","damian_g",3,3,3
"2018","damianags",1,14,22
"2018","damianashfield",1,1,1
"2018","damianayon",2,2,2
"2018","damianbaum",1,2,2
"2018","damianberra",4,12,12
"2018","damianfletcher",1,1,1
"2018","damianflyte",5,7,7
"2018","damiangeorgiou",1,1,1
"2018","damiani",9,9,9
"2018","damianita",1,1,1
"2018","damianl",1,1,1
"2018","damianmagista",26,54,55
"2018","damianmartinez",5,7,7
"2018","damianmiller",1,1,1
"2018","damiannajenson",1,1,1
"2018","damiannr",1,1,1
"2018","damiano",83,152,231
"2018","damiano13",1,1,1
"2018","damiano3",2,2,2
"2018","damiano5",1,2,4
"2018","damiano9",1,1,1
"2018","damiano_ceschi",2,44,51
"2018","damiano_oldoni",13,45,103
"2018","damianperez",1,1,1
"2018","damiansowinski",3,6,7
"2018","damiant",1,3,3
"2018","damianx5",1,5,5
"2018","damiby",9,24,24
"2018","damicod",2,1,2
"2018","damidoo",2,1,2
"2018","damien",6,5,8
"2018","damien-pest",1,0,1
"2018","damien12",4,6,6
"2018","damien19",1,2,2
"2018","damien1970",1,1,1
"2018","damien24",2,2,2
"2018","damien25",2,2,2
"2018","damien26300",1,5,5
"2018","damien27",1,1,1
"2018","damien30",1,1,1
"2018","damien31",1,1,1
"2018","damien32",1,4,4
"2018","damien34",1,2,2
"2018","damien36",3,14,14
"2018","damien37",1,0,1
